0.002;638.3976551;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1394
0.004;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1389
0.006;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1385
0.008;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1382
0.01;1650.806058;1650.806058;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1378
0.012;1444.4553;1650.806058;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1375
0.014;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1372
0.016;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1370
0.018;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1368
0.02;1444.4553;1444.4553;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1367
0.022;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1364
0.024;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1363
0.026;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1362
0.028;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1366
0.03;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1365
0.032;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1364
0.034;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1363
0.036;1444.4553;1444.4553;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1362
0.038;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1362
0.04;1444.4553;1444.4553;0;1238.104543;1444.4553;1444.4553;1444.4553;0;1361
0.042;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1374
0.044;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1372
0.046;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1371
0.048;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1369
0.05;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1368
0.052;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1366
0.054;1444.4553;1650.806058;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1364
0.056;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1362
0.058;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1362
0.06;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1361
0.062;1444.4553;1650.806058;0;1444.4553;1650.806058;1650.806058;1650.806058;0;1361
0.064;1650.806058;1650.806058;0;1857.156815;1444.4553;1444.4553;1444.4553;0;1360
0.066;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1359
0.068;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1373
0.07;1444.4553;1650.806058;0;1444.4553;1650.806058;1650.806058;1650.806058;0;1386
0.072;1444.4553;1444.4553;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1397
0.074;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1407
0.076;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1400
0.078;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1394
0.08;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1385
0.082;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1382
0.084;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1379
0.086;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1376
0.088;1444.4553;1444.4553;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1374
0.09;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1371
0.092;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1369
0.094;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1368
0.096;1650.806058;1650.806058;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1367
0.098;1444.4553;1650.806058;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1366
0.1;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1377
0.102;1444.4553;1650.806058;0;1857.156815;1650.806058;1650.806058;1650.806058;0;1374
0.104;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1372
0.106;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1368
0.108;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1366
0.11;1650.806058;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1366
0.112;1444.4553;1650.806058;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1371
0.114;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1369
0.116;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1367
0.118;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1366
0.12;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1365
0.122;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1364
0.124;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1363
0.126;1444.4553;1444.4553;0;1238.104543;1444.4553;1444.4553;1444.4553;0;1363
0.128;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1361
0.13;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1361
0.132;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1359
0.134;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1359
0.136;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1359
0.138;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1359
0.14;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1368
0.142;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1367
0.144;1444.4553;1444.4553;0;1238.104543;1444.4553;1444.4553;1444.4553;0;1366
0.146;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1365
0.148;1650.806058;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1363
0.15;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1362
0.152;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1362
0.154;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1361
0.156;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1360
0.158;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1359
0.16;1444.4553;1444.4553;0;1238.104543;1444.4553;1444.4553;1444.4553;0;1359
0.162;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1358
0.164;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1358
0.166;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1368
0.168;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1367
0.17;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1365
0.172;1444.4553;1444.4553;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1364
0.174;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1363
0.176;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1362
0.178;1444.4553;1444.4553;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1362
0.18;1444.4553;1650.806058;0;1238.104543;1444.4553;1444.4553;1444.4553;0;1361
0.182;1444.4553;1650.806058;0;1238.104543;1444.4553;1444.4553;1444.4553;0;1361
0.184;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1360
0.186;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1360
0.188;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1359
0.19;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1359
0.192;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1359
0.194;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1358
0.196;1444.4553;1444.4553;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1358
0.198;1444.4553;1650.806058;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1358
0.2;1444.4553;1650.806058;0;1238.104543;1650.806058;1650.806058;1650.806058;0;1357
0.202;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1357
0.204;1444.4553;1650.806058;0;1857.156815;1650.806058;1650.806058;1650.806058;0;1356
0.206;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1356
0.208;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1356
0.21;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1356
0.212;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1356
0.214;1444.4553;1650.806058;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1356
0.216;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1356
0.218;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1357
0.22;1444.4553;1650.806058;0;1650.806058;1650.806058;1650.806058;1650.806058;0;1357
0.222;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1357
0.224;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1356
0.226;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1356
0.228;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1356
0.23;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1356
0.232;1444.4553;1650.806058;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1356
0.234;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1356
0.236;1444.4553;1650.806058;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1356
0.238;1444.4553;1444.4553;0;1650.806058;1444.4553;1444.4553;1444.4553;0;1356
0.24;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1357
0.242;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1357
0.244;1444.4553;1444.4553;0;1444.4553;1444.4553;1444.4553;1444.4553;0;1369
0.246;1444.4553;1650.806058;0;1238.104543;1444.4553;1444.4553;1444.4553;0;1368
